video_id,label,modality,background_music,static_image,voice_over
28StN9ykZ68_000094,people crowd,AV,True,True,True
28_H0GAijwc_000000,playing drum kit,A,True,False,False
28_H0GAijwc_000000,playing electronic organ,A,True,False,False
28ehZa0fzmo_000028,car passing by,AV,False,False,False
28ehZa0fzmo_000028,fire truck siren,AV,False,False,False
28wBrNjHXOM_000390,playing didgeridoo,A,True,False,False
28wBrNjHXOM_000390,playing flute,A,True,False,False
29WrIcP3l44_000030,"engine accelerating, revving, vroom",AV,False,False,False
29WrIcP3l44_000030,pumping water,AV,False,False,False
29WrIcP3l44_000030,splashing water,AV,False,False,False
29ZWMYIEq3g_000141,"male speech, man speaking",AV,False,False,False
29ZWMYIEq3g_000141,sharpen knife,AV,False,False,False
29dwfsI1XlQ_000006,cat meowing,AV,False,True,False
2ACsPTob5cY_000118,snake rattling,A,False,True,False
2ACsPTob5cY_000349,snake rattling,A,False,True,False
2ASyuuVhr6M_000052,cat hissing,AV,False,False,False
2ASyuuVhr6M_000052,people giggling,A,False,False,False
2ASyuuVhr6M_000052,people sniggering,A,False,False,False
2BMOGrFU_m8_000167,"bee, wasp, etc. buzzing",AV,False,False,False
2BMOGrFU_m8_000167,"bird chirping, tweeting",A,False,False,False
2BMOGrFU_m8_000167,cricket chirping,A,False,False,False
2BMOGrFU_m8_000167,"fly, housefly buzzing",AV,False,False,False
2BNSDDwGxM8_000030,horse clip-clop,V,False,False,True
2BNSDDwGxM8_000030,people cheering,AV,False,False,True
2BNSDDwGxM8_000030,people crowd,AV,False,False,True
2BNSDDwGxM8_000030,people humming,A,False,False,True
2BNSDDwGxM8_000030,people shuffling,AV,False,False,True
2BR2Ivk_EFA_000021,owl hooting,A,False,True,False
2BbBEozEiak_000133,"child speech, kid speaking",A,True,False,False
2BbBEozEiak_000133,mouse clicking,AV,True,False,False
2BbBEozEiak_000133,people sniggering,A,True,False,False
2BbBEozEiak_000133,typing on computer keyboard,AV,True,False,False
2Bljhdt61Y4_000038,playing bassoon,AV,False,False,False
2BuuLRDcgmY_000333,hedge trimmer running,AV,False,False,True
2BuuLRDcgmY_000333,"male speech, man speaking",A,False,False,True
2C4aXzGI2eI_000415,fireworks banging,AV,False,False,True
2C4aXzGI2eI_000415,lighting firecrackers,AV,False,False,True
2C4aXzGI2eI_000415,"male speech, man speaking",A,False,False,True
2C7SzKv2uLU_000041,female singing,A,True,True,False
2C7SzKv2uLU_000041,playing saxophone,A,True,True,False
2C7SzKv2uLU_000041,"playing steel guitar, slide guitar",A,True,True,False
2C7SzKv2uLU_000041,playing zither,A,True,True,False
2CEb1hYM3EA_000240,eating with cutlery,AV,False,False,False
2CEb1hYM3EA_000240,people eating,AV,False,False,False
2CEb1hYM3EA_000240,lip smacking,AV,False,False,False
2CEb1hYM3EA_000240,"male speech, man speaking",AV,False,False,False
2CIWnYMxFCw_000029,air conditioning noise,AV,False,False,False
2CIWnYMxFCw_000029,"male speech, man speaking",AV,False,False,False
2CidaVnd60g_000000,playing banjo,A,True,True,False
2CidaVnd60g_000000,playing bass drum,A,True,True,False
2CidaVnd60g_000000,playing cymbal,A,True,True,False
2CidaVnd60g_000000,playing drum kit,A,True,True,False
2D0okq6-SBo_000189,"male speech, man speaking",A,False,False,True
2D0okq6-SBo_000189,people crowd,A,False,False,True
2D0okq6-SBo_000189,skiing,AV,False,False,True
2D0okq6-SBo_000189,wind noise,A,False,False,True
2D7jgszuoKA_000512,"child speech, kid speaking",AV,False,False,True
2D7jgszuoKA_000512,"female speech, woman speaking",A,False,False,True
2D7jgszuoKA_000512,otter growling,AV,False,False,True
2D7jgszuoKA_000512,sloshing water,AV,False,False,True
2D7jgszuoKA_000512,stream burbling,AV,False,False,True
2DyD824KPFM_000010,"bird chirping, tweeting",A,False,False,False
2DyD824KPFM_000010,cricket chirping,A,False,False,False
2E31rvMg-rE_000542,"child speech, kid speaking",AV,False,False,False
2E31rvMg-rE_000542,sloshing water,AV,False,False,False
2E31rvMg-rE_000542,spraying water,V,False,False,False
2EaYSObne7M_000369,people marching,AV,True,False,False
2Fdau5KTEls_000030,car engine starting,AV,False,False,False
2Fdau5KTEls_000030,"race car, auto racing",AV,False,False,False
2FrXzcm4YMc_000070,playing gong,A,True,False,False
2FxRgLF37kw_000215,playing drum kit,A,True,False,False
2G4lyzAZ1vk_000030,female singing,AV,True,False,False
2GOPuGmcHH0_000020,car passing by,V,False,True,False
2GOPuGmcHH0_000020,lawn mowing,AV,False,True,False
2GOPuGmcHH0_000020,people screaming,A,False,True,False
2GuH1UJxQOk_000019,female singing,AV,True,False,False
2H3miNoF_Z8_000003,cat growling,A,False,False,False
2HZcxlRs-hg_000030,car engine idling,A,False,False,False
2HZcxlRs-hg_000030,car engine knocking,A,False,False,False
2Hj6ogt1TJo_000080,cow lowing,A,False,False,False
2Hj6ogt1TJo_000080,cattle mooing,A,False,False,False
2Hj6ogt1TJo_000080,"male speech, man speaking",A,False,False,False
2I0ns0crmrA_000006,cat caterwauling,A,False,False,False
2IEoe3YvCJo_000020,cat caterwauling,V,False,False,True
2IEoe3YvCJo_000020,"male speech, man speaking",A,False,False,True
2INpPpv4NRg_000560,"female speech, woman speaking",AV,True,False,False
2INpPpv4NRg_000560,using sewing machines,AV,True,False,False
2ISY5z0QQfc_000101,playing erhu,AV,True,False,False
2ISY5z0QQfc_000101,playing theremin,AV,True,False,False
2ISY5z0QQfc_000101,playing vibraphone,AV,True,False,False
2ISY5z0QQfc_000101,playing zither,AV,True,False,False
2Ic1zm9mBjk_000030,playing sitar,AV,False,False,False
2JNmOJNTsdE_000032,hammering nails,AV,False,False,False
2JNmOJNTsdE_000032,"male speech, man speaking",AV,False,False,False
2K0NKi1wigk_000340,people screaming,AV,False,True,False
2K0NKi1wigk_000340,toilet flushing,A,False,True,False
2K5Px-N6BEI_000447,cat growling,AV,False,False,False
2K5Px-N6BEI_000447,cat purring,AV,False,False,False
2K5Px-N6BEI_000447,"child speech, kid speaking",AV,False,False,False
2KEg1a42Wx0_000288,cat caterwauling,AV,False,False,False
2KEg1a42Wx0_000288,cat growling,AV,False,False,False
2KEg1a42Wx0_000288,cat hissing,AV,False,False,False
2KNJPTMMD4s_000272,ripping paper,AV,False,False,False
2L3tuvv5RRw_000010,lions growling,AV,True,False,False
2LRhkMH48_Q_000030,air horn,AV,True,False,True
2LRhkMH48_Q_000030,"male speech, man speaking",A,True,False,True
2LRhkMH48_Q_000030,"motorboat, speedboat acceleration",AV,True,False,True
2LtEPWwp36E_000052,footsteps on snow,A,False,True,False
2M0i--pR-To_000037,playing bongo,AV,True,False,False
2M0i--pR-To_000037,playing congas,AV,True,False,False
2MKPKDQcgVc_000036,"railroad car, train wagon",AV,False,False,False
2MKPKDQcgVc_000036,train wheels squealing,A,False,False,False
2MPvlAR1AJM_000039,"bird chirping, tweeting",AV,False,False,False
2MPvlAR1AJM_000039,mynah bird singing,A,False,False,False
2N-TQnG4t90_000045,"bird chirping, tweeting",AV,False,False,False
2N-TQnG4t90_000045,woodpecker pecking tree,AV,False,False,False
2N2msWTHybg_000340,"child speech, kid speaking",A,False,False,False
2N2msWTHybg_000340,"male speech, man speaking",AV,False,False,False
2NESqWU89V0_000338,"playing violin, fiddle",AV,False,False,False
2NKHzLvsfXk_000113,bowling impact,AV,False,False,False
2NKHzLvsfXk_000113,"male speech, man speaking",AV,False,False,False
2NKHzLvsfXk_000113,people crowd,A,False,False,False
2OOZIIosPX4_000071,"railroad car, train wagon",AV,False,False,False
2Oe5kao1ycY_000310,"railroad car, train wagon",AV,False,False,False
2Oe5kao1ycY_000310,"subway, metro, underground",AV,False,False,False
2Oe5kao1ycY_000310,train wheels squealing,AV,False,False,False
2P1uwGQfaPA_000004,alarm clock ringing,A,False,True,True
2P1uwGQfaPA_000004,"male speech, man speaking",A,False,True,True
2P1uwGQfaPA_000004,telephone bell ringing,A,False,True,True
2PHV2xNjGVU_000126,"male speech, man speaking",A,False,False,False
2PHV2xNjGVU_000126,orchestra,AV,False,False,False
2PHV2xNjGVU_000126,people crowd,AV,False,False,False
2PHV2xNjGVU_000126,playing double bass,AV,False,False,False
2PHV2xNjGVU_000126,playing piano,AV,False,False,False
2PHV2xNjGVU_000126,playing trumpet,AV,False,False,False
2PHV2xNjGVU_000126,tap dancing,AV,False,False,False
2PokKRlQ3tI_000043,yodelling,A,True,True,False
2QLjGVV5eDA_000065,canary calling,A,False,True,False
2QLjGVV5eDA_000065,"bird chirping, tweeting",A,False,True,False
2QLjGVV5eDA_000065,wind noise,A,False,True,False
2QTQAUTkprs_000030,playing bongo,AV,False,False,False
2QTQAUTkprs_000030,playing congas,AV,False,False,False
2QuZzkvq_YQ_000000,baby laughter,A,False,False,True
2QuZzkvq_YQ_000000,"child speech, kid speaking",AV,False,False,True
2QuZzkvq_YQ_000000,"female speech, woman speaking",A,False,False,True
2QuZzkvq_YQ_000000,people gargling,A,False,False,True
2QuZzkvq_YQ_000000,splashing water,AV,False,False,True
2REf8hLLYMw_000030,cat growling,AV,False,False,False
2REf8hLLYMw_000030,"male speech, man speaking",A,False,False,False
2RHarmH7DEk_000024,"bird chirping, tweeting",A,False,False,False
2RHarmH7DEk_000024,woodpecker pecking tree,AV,False,False,False
2S-YRM0p6cc_000034,coyote howling,AV,False,False,False
2S-YRM0p6cc_000034,wind noise,A,False,False,False
2Ssh4YWMroo_000030,cat caterwauling,A,False,False,False
2Szah76TMgo_000002,people running,AV,False,False,False
2T1P9ovsl4A_000030,playing bass guitar,A,True,True,False
2T1P9ovsl4A_000030,playing electric guitar,A,True,True,False
2TE2oO9QpT8_000181,playing piano,A,True,True,False
2TW5ZDk8_A0_000017,"female speech, woman speaking",A,False,False,True
2TW5ZDk8_A0_000017,foghorn,A,False,False,True
2TjVbDWZvcE_000007,owl hooting,AV,False,False,True
2TprtMP1RDo_000030,"male speech, man speaking",AV,False,False,False
2TprtMP1RDo_000030,people whispering,AV,False,False,False
2Tx5L5RBXxw_000200,"male speech, man speaking",AV,False,False,True
2Tx5L5RBXxw_000200,splashing water,AV,False,False,True
2Tx5L5RBXxw_000200,stream burbling,AV,False,False,True
2U-4QHS0QBc_000040,playing tabla,A,True,False,False
2U-4QHS0QBc_000040,"playing violin, fiddle",AV,True,False,False
2U5f3uTl7qg_000167,"male speech, man speaking",AV,False,False,False
2U5f3uTl7qg_000167,playing tambourine,AV,False,False,False
2UXH7NW9ae8_000030,sailing,AV,False,False,False
2UXH7NW9ae8_000030,sloshing water,AV,False,False,False
2UvzCdos0nc_000036,dog barking,AV,False,False,False
2UvzCdos0nc_000036,dog bow-wow,AV,False,False,False
2UvzCdos0nc_000036,dog baying,AV,False,False,False
2UvzCdos0nc_000036,wind noise,A,False,False,False
2VFVe0RCn7g_000010,playing electric guitar,AV,False,False,False
2VFVe0RCn7g_000010,tapping guitar,AV,False,False,False
2VUAY7c9BSs_000060,fire truck siren,A,True,True,False
2VUAY7c9BSs_000060,"male speech, man speaking",A,True,True,False
2VUAY7c9BSs_000060,playing electric guitar,A,True,True,False
2VUAY7c9BSs_000060,playing trumpet,A,True,True,False
2VUXFpZh6xI_000028,beat boxing,AV,False,False,False
2VUXFpZh6xI_000028,"male speech, man speaking",AV,False,False,False
2Vg5WTQZqwI_000022,airplane,AV,False,False,False
2Vg5WTQZqwI_000022,airplane flyby,AV,False,False,False
2Vg5WTQZqwI_000022,playing double bass,AV,False,False,False
2Vg5WTQZqwI_000036,airplane flyby,AV,False,False,False
2Vg5WTQZqwI_000036,airplane,AV,False,False,False
2Vg5WTQZqwI_000036,playing cello,AV,False,False,False
2Vg5WTQZqwI_000036,playing double bass,AV,False,False,False
2VjbDttFK44_000540,"female speech, woman speaking",AV,False,False,False
2VjbDttFK44_000540,"male speech, man speaking",AV,False,False,False
2VjbDttFK44_000540,people finger snapping,AV,False,False,False
2VqKqjqvugc_000198,"female speech, woman speaking",A,True,False,True
2VqKqjqvugc_000198,playing synthesizer,A,True,False,True
2VqKqjqvugc_000198,writing on blackboard with chalk,AV,True,False,True
2Vu6HtlYio4_000219,"male speech, man speaking",A,False,False,False
2Vu6HtlYio4_000219,snake rattling,AV,False,False,False
2VuKP6zZDDc_000510,baby laughter,V,True,True,True
2VuKP6zZDDc_000510,"female speech, woman speaking",AV,True,True,True
2W27eT4HqtE_000010,"child speech, kid speaking",AV,True,True,False
2W27eT4HqtE_000010,people screaming,AV,True,True,False
2W4dw8XuetE_000050,"male speech, man speaking",AV,True,False,False
2W4dw8XuetE_000050,"rowboat, canoe, kayak rowing",AV,True,False,False
2W4dw8XuetE_000050,splashing water,AV,True,False,False
2WTk_j_fivY_000030,car passing by,AV,False,False,False
2WTk_j_fivY_000030,"vehicle horn, car horn, honking",AV,False,False,False
2WfJBpN4elI_000020,"female speech, woman speaking",AV,True,False,False
2WfJBpN4elI_000020,pig oinking,AV,True,False,False
2Wk4Y3_dMuc_000440,opening or closing drawers,AV,False,False,False
2Wr7o5BG6e0_000030,"female speech, woman speaking",A,False,False,True
2Wr7o5BG6e0_000030,people whispering,A,False,False,True
2XK3vXa-wgw_000030,horse clip-clop,V,True,False,False
2XOTejBfF2g_000404,chopping wood,AV,False,False,False
2XOTejBfF2g_000514,chopping wood,AV,False,False,True
2XOTejBfF2g_000514,"male speech, man speaking",A,False,False,True
2XQzahrQ_tE_000025,sea waves,AV,False,False,False
2XQzahrQ_tE_000075,sea waves,AV,False,False,False
2XR54m3kvn8_000370,"bird chirping, tweeting",AV,False,False,True
2XR54m3kvn8_000370,cricket chirping,A,False,False,True
2XR54m3kvn8_000370,"female speech, woman speaking",A,False,False,True
2XR54m3kvn8_000370,"male speech, man speaking",A,False,False,True
2XR54m3kvn8_000370,splashing water,A,False,False,True
2YJpjSldLtg_000495,driving snowmobile,AV,True,False,True
2YJpjSldLtg_000495,"male speech, man speaking",A,True,False,True
2YJpjSldLtg_000495,people belly laughing,A,True,False,True
2YW7WBtqzzQ_000000,lions growling,A,True,False,False
2YW7WBtqzzQ_000000,"male speech, man speaking",AV,True,False,False
2Yo0MGR2kmA_000020,"female speech, woman speaking",A,False,False,False
2Yo0MGR2kmA_000020,playing bagpipes,AV,False,False,False
2Yo0MGR2kmA_000020,playing ukulele,AV,False,False,False
2ZNKLUHeJtg_000030,playing double bass,AV,False,False,False
2ZUuFcJxl3c_000087,hail,AV,False,False,False
2ZUuFcJxl3c_000087,raining,AV,False,False,False
2ZhiOvhUTGA_000030,"motorboat, speedboat acceleration",AV,False,False,False
2ZogsGp-T4o_000040,playing mandolin,AV,False,False,False
2_-SUOI680U_000130,playing piano,A,False,True,False
2_9WJSzV6fw_000030,"male speech, man speaking",AV,False,False,False
2_9WJSzV6fw_000030,splashing water,AV,False,False,False
2_C5yMbxKpY_000011,bowling impact,AV,False,False,False
2_C5yMbxKpY_000011,people cheering,AV,False,False,False
2_C5yMbxKpY_000011,people clapping,AV,False,False,False
2_C5yMbxKpY_000011,striking bowling,AV,False,False,False
2_RltCGlGOA_000010,male singing,AV,False,False,False
2_RltCGlGOA_000010,playing piano,AV,False,False,False
2_SKjq21NTI_000000,playing clarinet,A,True,False,False
2_cTS4ctWtE_000310,female singing,AV,False,False,False
2_cTS4ctWtE_000310,orchestra,AV,False,False,False
2_cTS4ctWtE_000310,playing french horn,AV,False,False,False
2_cTS4ctWtE_000310,playing oboe,AV,False,False,False
2_dEkCMxgfw_000123,car engine idling,V,True,False,False
2_dEkCMxgfw_000123,playing synthesizer,A,True,False,False
2aOS7PDaGWM_000092,"male speech, man speaking",AV,True,False,False
2aOS7PDaGWM_000092,striking pool,AV,True,False,False
2b0bPZGe324_000028,playing shofar,AV,True,False,False
2b0eM8lWGCQ_000030,horse clip-clop,AV,False,False,False
2b0eM8lWGCQ_000030,horse neighing,AV,False,False,False
2bA6cdBBbPY_000619,writing on blackboard with chalk,AV,False,False,False
2bCuw7U_Rac_000390,playing accordion,A,True,True,False
2bCuw7U_Rac_000390,playing acoustic guitar,A,True,True,False
2bEQQ35Wkdc_000031,bird wings flapping,AV,False,False,False
2bEQQ35Wkdc_000031,penguins braying,A,False,False,False
2bEQQ35Wkdc_000031,bird squawking,A,False,False,False
2bYyywE97aA_000030,dog barking,AV,False,False,False
2bYyywE97aA_000030,dog bow-wow,AV,False,False,False
2bYyywE97aA_000030,vacuum cleaner cleaning floors,AV,False,False,False
2cEM6Hu90v0_000038,playing erhu,AV,False,False,False
2drXOn18U3Q_000136,slot machine,AV,True,False,False
2eDP3jKoUd4_000030,owl hooting,A,False,False,False
2eWobSpugTw_000017,baby crying,AV,False,False,False
2eYaXTKSpMI_000004,cat caterwauling,AV,False,False,False
2eYaXTKSpMI_000004,cat growling,AV,False,False,False
2eYaXTKSpMI_000004,"male speech, man speaking",A,False,False,False
2eYaXTKSpMI_000004,people slurping,A,False,False,False
2ehbByOUJjM_000016,francolin calling,AV,False,False,False
2es7oZzwLWM_000030,playing zither,AV,False,False,False
2f7NnTVQzR0_000150,female singing,AV,True,False,False
2fi0m8ei_B4_000030,sliding door,AV,False,False,False
2g5hx_rynAI_000035,playing shofar,AV,False,False,False
2gbF3eWmJ6k_000018,eagle screaming,A,False,False,False
2gbF3eWmJ6k_000018,bird squawking,A,False,False,False
2gvw16YDwMA_000043,cat caterwauling,AV,False,True,False
2gvw16YDwMA_000043,cat growling,AV,False,True,False
2gvw16YDwMA_000043,cat hissing,AV,False,True,False
2gvw16YDwMA_000043,cat meowing,A,False,True,False
2gvw16YDwMA_000153,cat caterwauling,AV,False,True,False
2gvw16YDwMA_000153,cat growling,A,False,True,False
2gyMDnt8e6k_000411,playing tennis,AV,False,False,True
2hCMb1rgLK4_000102,"male speech, man speaking",A,False,False,True
2hCMb1rgLK4_000102,ocean burbling,A,False,False,True
2hCMb1rgLK4_000102,sea waves,A,False,False,True
2hCMb1rgLK4_000102,wind noise,A,False,False,True
2i1Gs32odx4_000410,male singing,A,True,False,False
2i1Gs32odx4_000410,"male speech, man speaking",A,True,False,False
2i1Gs32odx4_000410,playing tabla,A,True,False,False
2i4UNf8tjvU_000030,male singing,A,True,False,False
2i4UNf8tjvU_000030,playing acoustic guitar,AV,True,False,False
2iAO9PKZDGk_000000,church bell ringing,A,True,False,False
2iAO9PKZDGk_000000,wind chime,AV,True,False,False
2jKheXvnT6o_000030,cat caterwauling,AV,False,False,False
2jKheXvnT6o_000030,cat growling,AV,False,False,False
2jKheXvnT6o_000030,cat hissing,AV,False,False,False
2jKheXvnT6o_000030,cat meowing,AV,False,False,False
2jKheXvnT6o_000030,cat purring,A,False,False,False
2jKheXvnT6o_000030,"female speech, woman speaking",A,False,False,False
2jn2amm53u8_000180,mouse squeaking,AV,False,False,False
2jpLS2TQjlI_000000,door slamming,AV,False,False,False
2jpLS2TQjlI_000000,people whistling,A,False,False,False
2k6_k7K_ixg_000030,driving motorcycle,AV,True,False,False
2k6_k7K_ixg_000030,"engine accelerating, revving, vroom",AV,True,False,False
2kDORB3vR8s_000327,air horn,AV,False,False,True
2kDORB3vR8s_000327,people sniggering,AV,False,False,True
2kDORB3vR8s_000327,train horning,A,False,False,True
2kHcvpsu_QY_000030,playing french horn,AV,False,False,False
2kHcvpsu_QY_000030,playing piano,AV,False,False,False
2kQCMxf0onU_000036,cat caterwauling,AV,False,False,False
2kQCMxf0onU_000036,cat meowing,AV,False,False,False
2kdJKmgMcxU_000000,cattle mooing,AV,False,False,False
2kdJKmgMcxU_000000,cow lowing,AV,False,False,False
2ke9wf3Ajkg_000080,car engine knocking,A,False,False,False
